address,status,encoded_constructor_args,decoded_constructor_args
0x60496e89b647ee2c2e9501327bd8c834cb22a13b,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000002367b880000000000000000000000000f96565085943ce9344b26c71653f4c37292ffdff0000000000000000000000000000000000000000000000000000000000000010556d6272656c6c61204e6574776f726b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003554d420000000000000000000000000000000000000000000000000000000000,"{""name"": ""Umbrella Network"", ""symbol"": ""UMB"", ""initialSupply"": 594000000, ""owner"": ""0xf96565085943ce9344b26c71653f4c37292ffdff""}"
0x03356e9b3271168ee51b5092a7b0740be8643da1,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000338eda40000000000000000000000000f4687c6549769b0f1c0139c0316bb2026375943800000000000000000000000000000000000000000000000000000000000000104672616374616c2050726f746f636f6c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346434c0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Fractal Protocol"", ""symbol"": ""FCL"", ""initialSupply"": 865000000, ""owner"": ""0xf4687c6549769b0f1c0139c0316bb20263759438""}"
0x53886d0ddba6bafaf2c3f9512029a7ff862f5e6e,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000000493e0000000000000000000000000829899465df105726a42be981a53b936f0f2f9e3000000000000000000000000000000000000000000000000000000000000001145766f6c7574696f6e2046696e616e6365000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000345564e0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Evolution Finance"", ""symbol"": ""EVN"", ""initialSupply"": 300000, ""owner"": ""0x829899465df105726a42be981a53b936f0f2f9e3""}"
0x1c12654a9b06cab723caf5ff7fca2344b1d3bd9a,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000016345785d8a0000000000000000000000000000a8b79ef828e4e670d239d918b4fe3d07deb19307000000000000000000000000000000000000000000000000000000000000000b4b796f64616920436f696e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034b594f0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Kyodai Coin"", ""symbol"": ""KYO"", ""initialSupply"": 100000000000000000, ""owner"": ""0xa8b79ef828e4e670d239d918b4fe3d07deb19307""}"
0x2c7943738e4ef7e1dbeeb42ea03b9ec5adb04841,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000b0efab9a8a42ee2345448533fb978e99bec6eed70000000000000000000000000000000000000000000000000000000000000007415059537761700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044150595300000000000000000000000000000000000000000000000000000000,"{""name"": ""APYSwap"", ""symbol"": ""APYS"", ""initialSupply"": 100000000, ""owner"": ""0xb0efab9a8a42ee2345448533fb978e99bec6eed7""}"
0x06a2fec35dd8a5eb427ff10f645577dc99a7379c,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca0000000000000000000000000066d967eec6eb54861a065cf8869abf48c059fb27000000000000000000000000000000000000000000000000000000000000000b446f7261466163746f72790000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004444f524100000000000000000000000000000000000000000000000000000000,"{""name"": ""DoraFactory"", ""symbol"": ""DORA"", ""initialSupply"": 1000000000, ""owner"": ""0x66d967eec6eb54861a065cf8869abf48c059fb27""}"
0xa2054b1cf61b12dd4cc16f6c181b98486ed931aa,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000bebc200000000000000000000000000f96565085943ce9344b26c71653f4c37292ffdff000000000000000000000000000000000000000000000000000000000000000c506f6c6b61466f756e64727900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003504b460000000000000000000000000000000000000000000000000000000000,"{""name"": ""PolkaFoundry"", ""symbol"": ""PKF"", ""initialSupply"": 200000000, ""owner"": ""0xf96565085943ce9344b26c71653f4c37292ffdff""}"
0x420cd8e8f80c2196e49a0e1a671cb3dd1f132221,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000e8d4a510000000000000000000000000001751aea0b495069ffd707b81f7e49edf99cd412300000000000000000000000000000000000000000000000000000000000000064b79c58d6275000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000086b796f62752e696f000000000000000000000000000000000000000000000000,"{""name"": ""Kyōbu"", ""symbol"": ""kyobu.io"", ""initialSupply"": 1000000000000, ""owner"": ""0x1751aea0b495069ffd707b81f7e49edf99cd4123""}"
0xce7d413fd2dae179938d7408d66b737666bdcd5e,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e10000000000000000000000000004f1d4299194fd769ec762b8ae52fafbd25204090000000000000000000000000000000000000000000000000000000000000009466f7263652044616f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005464f524345000000000000000000000000000000000000000000000000000000,"{""name"": ""Force Dao"", ""symbol"": ""FORCE"", ""initialSupply"": 100000000, ""owner"": ""0x04f1d4299194fd769ec762b8ae52fafbd2520409""}"
0x306561c70a7af4716f3ae776485246a716a16106,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000093d1cc000000000000000000000000066d967eec6eb54861a065cf8869abf48c059fb270000000000000000000000000000000000000000000000000000000000000009436173682054656368000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044341544500000000000000000000000000000000000000000000000000000000,"{""name"": ""Cash Tech"", ""symbol"": ""CATE"", ""initialSupply"": 155000000, ""owner"": ""0x66d967eec6eb54861a065cf8869abf48c059fb27""}"
0x89973fe85cd4e4470984dbf440add9ccde2ab36a,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000bebc200000000000000000000000000815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4000000000000000000000000000000000000000000000000000000000000000c506f6c6b61466f756e64727900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003504b460000000000000000000000000000000000000000000000000000000000,"{""name"": ""PolkaFoundry"", ""symbol"": ""PKF"", ""initialSupply"": 200000000, ""owner"": ""0x815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4""}"
0x9743d973357b6cf4c959957bde3467aa4f9b1636,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000e11cb070bd58d1922ce6558596b8ee71a72c414c000000000000000000000000000000000000000000000000000000000000000b44414f76656e747572657300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034456470000000000000000000000000000000000000000000000000000000000,"{""name"": ""DAOventures"", ""symbol"": ""DVG"", ""initialSupply"": 100000000, ""owner"": ""0xe11cb070bd58d1922ce6558596b8ee71a72c414c""}"
0xba14cac9391852fbf351c94f3151b21c77faafbe,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000002540be400000000000000000000000000b0efab9a8a42ee2345448533fb978e99bec6eed7000000000000000000000000000000000000000000000000000000000000000e446565706572204e6574776f726b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034450520000000000000000000000000000000000000000000000000000000000,"{""name"": ""Deeper Network"", ""symbol"": ""DPR"", ""initialSupply"": 10000000000, ""owner"": ""0xb0efab9a8a42ee2345448533fb978e99bec6eed7""}"
0x26eb2f9ce844461852e9aa55727c99ac5a7ffd24,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000014fb180000000000000000000000000d767e7e627475c9e793cc172fcbaa9d48fceaedb00000000000000000000000000000000000000000000000000000000000000064d6f64656669000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034d4f440000000000000000000000000000000000000000000000000000000000,"{""name"": ""Modefi"", ""symbol"": ""MOD"", ""initialSupply"": 22000000, ""owner"": ""0xd767e7e627475c9e793cc172fcbaa9d48fceaedb""}"
0x42a8abcbb4cd7919e6dae1ca570a0269783151aa,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000f4687c6549769b0f1c0139c0316bb20263759438000000000000000000000000000000000000000000000000000000000000000c4f64647a2046696e616e6365000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044f44445a00000000000000000000000000000000000000000000000000000000,"{""name"": ""Oddz Finance"", ""symbol"": ""ODDZ"", ""initialSupply"": 100000000, ""owner"": ""0xf4687c6549769b0f1c0139c0316bb20263759438""}"
0x3e49b1019c64ae87a0c6e9cef21cc203029c5e0d,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000496f54359fd145dd5cbe288317121436dcefe3ea00000000000000000000000000000000000000000000000000000000000000124f7074696f6e526f6f6d2046696e616e636500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004524f4f4d00000000000000000000000000000000000000000000000000000000,"{""name"": ""OptionRoom Finance"", ""symbol"": ""ROOM"", ""initialSupply"": 100000000, ""owner"": ""0x496f54359fd145dd5cbe288317121436dcefe3ea""}"
0x183628e8811493fb7df0bc88bdf8c50100033f86,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000003b9aca00000000000000000000000000d767e7e627475c9e793cc172fcbaa9d48fceaedb000000000000000000000000000000000000000000000000000000000000000953757065724661726d000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055355504552000000000000000000000000000000000000000000000000000000,"{""name"": ""SuperFarm"", ""symbol"": ""SUPER"", ""initialSupply"": 1000000000, ""owner"": ""0xd767e7e627475c9e793cc172fcbaa9d48fceaedb""}"
0x059c91fbe603846a3ea16d4ee9ac7dbad9adce86,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000002625a000000000000000000000000003392607849a8f22f5bc5ba3cecbd28794946848000000000000000000000000000000000000000000000000000000000000000c506172616c6c656c2044414f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035044540000000000000000000000000000000000000000000000000000000000,"{""name"": ""Parallel DAO"", ""symbol"": ""PDT"", ""initialSupply"": 2500000, ""owner"": ""0x03392607849a8f22f5bc5ba3cecbd28794946848""}"
0x21f9ad8d9ac703aa808cd575aa9f9254adc2ae5a,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000989680000000000000000000000000829899465df105726a42be981a53b936f0f2f9e3000000000000000000000000000000000000000000000000000000000000001a426c6f636b636861696e2043757469657320556e69766572736500000000000000000000000000000000000000000000000000000000000000000000000000044243554700000000000000000000000000000000000000000000000000000000,"{""name"": ""Blockchain Cuties Universe"", ""symbol"": ""BCUG"", ""initialSupply"": 10000000, ""owner"": ""0x829899465df105726a42be981a53b936f0f2f9e3""}"
0x6e996150346de5d6190add889163263cce1218c9,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000038d7ea4c6800000000000000000000000000059fa02f13824bd965e77897e5feb495412ac6eb80000000000000000000000000000000000000000000000000000000000000009536875627920496e75000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000095348554e55f09f90b60000000000000000000000000000000000000000000000,"{""name"": ""Shuby Inu"", ""symbol"": ""SHUNU🐶"", ""initialSupply"": 1000000000000000, ""owner"": ""0x59fa02f13824bd965e77897e5feb495412ac6eb8""}"
0xc315df5c45b8802e9617705a0f0997340690c7c1,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000989680000000000000000000000000d591c77b1f057698c4ee2a7c8c4b428368002578000000000000000000000000000000000000000000000000000000000000000647616d794669000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034746580000000000000000000000000000000000000000000000000000000000,"{""name"": ""GamyFi"", ""symbol"": ""GFX"", ""initialSupply"": 10000000, ""owner"": ""0xd591c77b1f057698c4ee2a7c8c4b428368002578""}"
0x900635aeba8d329cfa7efc4b15fd5bc83c4995a5,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000861c4680000000000000000000000000815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4000000000000000000000000000000000000000000000000000000000000000d444146492050726f746f636f6c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044441464900000000000000000000000000000000000000000000000000000000,"{""name"": ""DAFI Protocol"", ""symbol"": ""DAFI"", ""initialSupply"": 2250000000, ""owner"": ""0x815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4""}"
0xba007ce10ec81bfdea5f095e83a05dacd5599bc1,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000004a817c800000000000000000000000000815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4000000000000000000000000000000000000000000000000000000000000000d5368796674204e6574776f726b0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045348465400000000000000000000000000000000000000000000000000000000,"{""name"": ""Shyft Network"", ""symbol"": ""SHFT"", ""initialSupply"": 20000000000, ""owner"": ""0x815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4""}"
0x4a1b5846edb12ad45c78f2fe3799092d5be34cf2,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000009896800000000000000000000000000d1ee7966aa366fbf7cae2f69e1cd64efcfa17f20000000000000000000000000000000000000000000000000000000000000008506f6c6b616d6f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004504d4f4e00000000000000000000000000000000000000000000000000000000,"{""name"": ""Polkamon"", ""symbol"": ""PMON"", ""initialSupply"": 10000000, ""owner"": ""0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2""}"
0x6fefe0934361bfc60e9ce6dd237a32a3ae246c25,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000ee6b2800000000000000000000000004206d7b89680d723960f3754802de612e62b9eea000000000000000000000000000000000000000000000000000000000000000b5075626c6963204d696e7400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044d494e5400000000000000000000000000000000000000000000000000000000,"{""name"": ""Public Mint"", ""symbol"": ""MINT"", ""initialSupply"": 250000000, ""owner"": ""0x4206d7b89680d723960f3754802de612e62b9eea""}"
0x23a4bf5390f0b29e14d3bb2f6a3eaf42c3d980df,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000fb2c49fbe851d9f6769dd383d1d91cf881759d5b0000000000000000000000000000000000000000000000000000000000000006537461746572000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035354520000000000000000000000000000000000000000000000000000000000,"{""name"": ""Stater"", ""symbol"": ""STR"", ""initialSupply"": 100000000, ""owner"": ""0xfb2c49fbe851d9f6769dd383d1d91cf881759d5b""}"
0x1b0785866895940e229570c3e04c186e6b7b1024,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000f96565085943ce9344b26c71653f4c37292ffdff000000000000000000000000000000000000000000000000000000000000000f45746865726e69747920436861696e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000345524e0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Ethernity Chain"", ""symbol"": ""ERN"", ""initialSupply"": 100000000, ""owner"": ""0xf96565085943ce9344b26c71653f4c37292ffdff""}"
0x76d6b4661b26bd80e9f3e6fef5a0b793169cd325,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e10000000000000000000000000023812caca6ac35f69d224b07a73cf3e9d290cb2c0000000000000000000000000000000000000000000000000000000000000012427574746572666c792050726f746f636f6c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000442464c5900000000000000000000000000000000000000000000000000000000,"{""name"": ""Butterfly Protocol"", ""symbol"": ""BFLY"", ""initialSupply"": 100000000, ""owner"": ""0x23812caca6ac35f69d224b07a73cf3e9d290cb2c""}"
0x1b5fc621a982a6c0e281d3e087264e55e3c95654,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000017d78400000000000000000000000000f96565085943ce9344b26c71653f4c37292ffdff000000000000000000000000000000000000000000000000000000000000000e5641494f542e414920546f6b656e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035641490000000000000000000000000000000000000000000000000000000000,"{""name"": ""VAIOT.AI Token"", ""symbol"": ""VAI"", ""initialSupply"": 400000000, ""owner"": ""0xf96565085943ce9344b26c71653f4c37292ffdff""}"
0x52bab62dc91e37810a483c49876ba411b288d873,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000074d94000000000000000000000000815eca83eeb4a53245d4bdde0fd0deed2ab6b3d40000000000000000000000000000000000000000000000000000000000000008416c6368656d69780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004414c435800000000000000000000000000000000000000000000000000000000,"{""name"": ""Alchemix"", ""symbol"": ""ALCX"", ""initialSupply"": 478612, ""owner"": ""0x815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4""}"
0xe49d7651eca3f844b3281b22dec57167d15b1917,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000ad8cef047be29a35baa94cbca3bc38b17fd09512000000000000000000000000000000000000000000000000000000000000000b53746f6e6520546f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353544e0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Stone Token"", ""symbol"": ""STN"", ""initialSupply"": 100000000, ""owner"": ""0xad8cef047be29a35baa94cbca3bc38b17fd09512""}"
0x244a835e6de81ce2c8cc185cdf21ff00d81e592b,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000001298be00000000000000000000000000e11cb070bd58d1922ce6558596b8ee71a72c414c000000000000000000000000000000000000000000000000000000000000000e44414f4d616b657220546f6b656e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344414f0000000000000000000000000000000000000000000000000000000000,"{""name"": ""DAOMaker Token"", ""symbol"": ""DAO"", ""initialSupply"": 312000000, ""owner"": ""0xe11cb070bd58d1922ce6558596b8ee71a72c414c""}"
0x57980520ea663a63184d9a16766396d5c5424406,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000009896800000000000000000000000000d1ee7966aa366fbf7cae2f69e1cd64efcfa17f20000000000000000000000000000000000000000000000000000000000000008496c6c757669756d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003494c560000000000000000000000000000000000000000000000000000000000,"{""name"": ""Illuvium"", ""symbol"": ""ILV"", ""initialSupply"": 10000000, ""owner"": ""0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2""}"
0x82f57cb5899d0b661cc206c568d39868d705acda,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000989680000000000000000000000000f96565085943ce9344b26c71653f4c37292ffdff000000000000000000000000000000000000000000000000000000000000000a4c61756e6368506f6f6c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054c504f4f4c000000000000000000000000000000000000000000000000000000,"{""name"": ""LaunchPool"", ""symbol"": ""LPOOL"", ""initialSupply"": 10000000, ""owner"": ""0xf96565085943ce9344b26c71653f4c37292ffdff""}"
0x4e35a2e4720c090c63602d1a0bab6c49dce1ade9,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000bebc2000000000000000000000000000d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2000000000000000000000000000000000000000000000000000000000000000c58656e642046696e616e63650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000458454e4400000000000000000000000000000000000000000000000000000000,"{""name"": ""Xend Finance"", ""symbol"": ""XEND"", ""initialSupply"": 200000000, ""owner"": ""0x0d1ee7966aa366fbf7cae2f69e1cd64efcfa17f2""}"
0x56976cc8da9c768640b746ef62e08297fef93b5a,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000989680000000000000000000000000346e0eeb1a4d207c45d4126c0bffe7cfa40f7c230000000000000000000000000000000000000000000000000000000000000008506f6c6b616d6f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004504d4f4e00000000000000000000000000000000000000000000000000000000,"{""name"": ""Polkamon"", ""symbol"": ""PMON"", ""initialSupply"": 10000000, ""owner"": ""0x346e0eeb1a4d207c45d4126c0bffe7cfa40f7c23""}"
0x1d9d6296cb40b3ad2fc169e85427cabe81eec418,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000fb2c49fbe851d9f6769dd383d1d91cf881759d5b000000000000000000000000000000000000000000000000000000000000000f45746865726e69747920436861696e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000345524e0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Ethernity Chain"", ""symbol"": ""ERN"", ""initialSupply"": 100000000, ""owner"": ""0xfb2c49fbe851d9f6769dd383d1d91cf881759d5b""}"
0x6e84dc615892797164840d650b190dd86de09f43,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000004190ab00000000000000000000000000ad8cef047be29a35baa94cbca3bc38b17fd09512000000000000000000000000000000000000000000000000000000000000000c43657265204e6574776f726b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044345524500000000000000000000000000000000000000000000000000000000,"{""name"": ""Cere Network"", ""symbol"": ""CERE"", ""initialSupply"": 1100000000, ""owner"": ""0xad8cef047be29a35baa94cbca3bc38b17fd09512""}"
0xaec367c252764e61c39de84208b305f283360778,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000001c91000000000000000000000000062ebf2c09ae1de2aa4003d340a7df2afff5d40b00000000000000000000000000000000000000000000000000000000000000019537573686973776170563220494c2050726f74656374696f6e00000000000000000000000000000000000000000000000000000000000000000000000000000353494c0000000000000000000000000000000000000000000000000000000000,"{""name"": ""SushiswapV2 IL Protection"", ""symbol"": ""SIL"", ""initialSupply"": 117008, ""owner"": ""0x62ebf2c09ae1de2aa4003d340a7df2afff5d40b0""}"
0x6d8bfbcff4cbe38697efff5a1a3541d35eedc599,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e10000000000000000000000000066d967eec6eb54861a065cf8869abf48c059fb27000000000000000000000000000000000000000000000000000000000000000c416c756e612e536f6369616c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003414c4e0000000000000000000000000000000000000000000000000000000000,"{""name"": ""Aluna.Social"", ""symbol"": ""ALN"", ""initialSupply"": 100000000, ""owner"": ""0x66d967eec6eb54861a065cf8869abf48c059fb27""}"
0xb664b1d4c5e1ca4ec4cc9303627b94dc531750a0,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000d767e7e627475c9e793cc172fcbaa9d48fceaedb0000000000000000000000000000000000000000000000000000000000000008496e7375724163650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005494e535552000000000000000000000000000000000000000000000000000000,"{""name"": ""InsurAce"", ""symbol"": ""INSUR"", ""initialSupply"": 100000000, ""owner"": ""0xd767e7e627475c9e793cc172fcbaa9d48fceaedb""}"
0x3c7a4b244f3c841830f5d3335ad5b0a9935c8399,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000005f5e100000000000000000000000000815eca83eeb4a53245d4bdde0fd0deed2ab6b3d400000000000000000000000000000000000000000000000000000000000000114d79204e65696768626f7220416c6963650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005414c494345000000000000000000000000000000000000000000000000000000,"{""name"": ""My Neighbor Alice"", ""symbol"": ""ALICE"", ""initialSupply"": 100000000, ""owner"": ""0x815eca83eeb4a53245d4bdde0fd0deed2ab6b3d4""}"
0xc718538b78690bda7e3626b92c1d9ec55f440e1a,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c000000000000000000000000000000000000000000000000000000000009896800000000000000000000000004206d7b89680d723960f3754802de612e62b9eea0000000000000000000000000000000000000000000000000000000000000008506f6c6b616d6f6e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004504d4f4e00000000000000000000000000000000000000000000000000000000,"{""name"": ""Polkamon"", ""symbol"": ""PMON"", ""initialSupply"": 10000000, ""owner"": ""0x4206d7b89680d723960f3754802de612e62b9eea""}"
0x36ff24a7e5364352fcd5e83e10be10f431acc4c4,decoded,000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000c0000000000000000000000000000000000000000000000000000000000bebc200000000000000000000000000b0efab9a8a42ee2345448533fb978e99bec6eed7000000000000000000000000000000000000000000000000000000000000000c58656e642e46696e616e63650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000458454e4400000000000000000000000000000000000000000000000000000000,"{""name"": ""Xend.Finance"", ""symbol"": ""XEND"", ""initialSupply"": 200000000, ""owner"": ""0xb0efab9a8a42ee2345448533fb978e99bec6eed7""}"
